pathway	sequence	100CHE6KO	101CHE6WT	102CHE6WT	103CHE6KO	104CHE6KO	20CMK6KO	21CMK6WT	22CMK6KO	23CMK6WT	24CMK6KO	26CMK6WT	30CMK6KO	32CMK6KO	33CMK6WT	34CMK6KO	36CMK6WT	81CHE6WT	82CHE6WT	84CHE6KO	86CHE6WT	87CHE6KO	88CHE6KO	99CHE6KO	9CMK6KO
PWY-2942	20e568023c10eaac834f1c110aacea18	28.3634	563.9953	250.90699999999998	157.0896	278.1795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.908699999999996	26.1816	52.3632	3.2727	20.7271	3.2727	224.7254	0.0
PWY-2942	23fe12a325dfefcdb23447f43b6b896e	117.8172	0.0	126.5444	131.9989	136.3625	197.4529	99.2719	578.177	546.5409	1026.5369	261.816	20.7271	54.545	309.8156	7.6363	762.5391	195.2711	284.7249	523.632	227.9981	289.0885	138.5443	135.2716	739.6302
PWY-2942	288c8176059111c4c7fdfb0cd5afce64	27.81795	24.54525	16.090775	18.818025	25.63615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.181675	30.272475	31.363374999999998	22.9089	26.1816	14.1817	45.272349999999996	0.0
PWY-2942	2a45f0b7f68a35504402988bcb8eb7fe	0.0	0.0	0.0	0.0	0.0	50.0	15.0	170.0	37.0	275.0	172.0	32.0	284.0	224.0	61.0	189.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	74.0
PWY-2942	343635a5abc8d3b1dbd2b305eb0efe32	17.4544	6.818125	3.545425	7.09085	18.818025	6.818125	13.0908	7.09085	10.636275	15.2726	21.27255	7.909025	6.272675	6.5454	5.99995	5.99995	22.9089	14.999875	18.272575	28.636125	30.272475	28.636125	21.817999999999998	3.545425
PWY-2942	40c2346925c479d2f90d76aea73b0975	0.818175	5.181775	0.0	0.0	1.909075	18.272575	9.8181	95.726475	6.272675	96.271925	41.99965	2.1818	2.7272499999999997	39.2724	2.454525	71.45394999999999	8.454475	6.272675	7.6363	1.3636249999999999	1.63635	1.909075	6.272675	38.454225
PWY-2942	48292bb527301239168556057a7805bb	0.0	0.0	0.0	0.0	0.0	37.0906	43.908725	64.635825	41.99965	61.0904	31.363374999999998	57.8177	12.818075	44.18145	13.363525	30.272475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.545275
PWY-2942	48634a509c9db2a42174d1920e5c3999	79.6357	88.3629	249.8161	10.908999999999999	0.0	481.0869	102.5446	185.453	86.1811	533.4501	377.4514	4.3636	0.0	227.9981	2.1818	118.9081	14.1817	43.635999999999996	40.3633	182.1803	268.3614	11.9999	16.3635	347.9971
PWY-2942	5c5f6d5a2d45a21bc576e475985efa17	9.545375	15.81805	6.818125	23.727075	28.090675	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.090675	34.36335	44.7269	21.545275	41.99965	33.545175	20.18165	0.0
PWY-2942	663baa27cddeac43b08f428e96650bf5	30.5452	7.909025	12.272625	9.545375	20.454375	77.181175	117.8172	146.1806	238.088925	223.361775	101.4537	124.635325	134.998875	112.089975	92.18105	150.816925	7.6363	8.999925	7.363575	23.9998	20.454375	19.908925	30.817925	60.817675
PWY-2942	691eeed271e420c8e7a91d5ea0cf5431	29.181575	36.817875	27.81795	18.272575	49.908675	1.3636249999999999	1.3636249999999999	0.0	3.2727	0.0	5.727225	0.0	0.0	0.0	0.0	1.63635	25.908875	18.5453	29.4543	47.9996	43.908725	31.09065	34.9088	6.818125
PWY-2942	6d5af1db8934361889a6fb8d80c70836	83.9993	65.99945	50.999575	58.36315	92.453775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72.272125	45.272349999999996	52.3632	74.1812	68.7267	77.4539	104.99912499999999	0.0
PWY-2942	749f091c6dfc58f7a48d89cf4c0f3049	81.8175	0.0	7.6363	59.9995	25.0907	15.2726	100.3628	22.9089	20.7271	188.7257	118.9081	159.2714	40.3633	17.4544	75.2721	14.1817	88.3629	13.0908	10.908999999999999	29.4543	25.0907	189.8166	142.90789999999998	23.9998
PWY-2942	763af2e6cfd1d573893fa6d28aafc4b5	24.272524999999998	29.99975	24.817975	25.363425	38.72695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.63615	14.1817	12.818075	28.090675	32.454275	19.6362	28.90885	0.0
PWY-2942	7e5d7cc681f5a0c25e0816a77d59ffb2	2.7272499999999997	7.09085	4.636325	5.181775	6.818125	10.36355	13.0908	26.1816	8.454475	29.99975	13.0908	23.181625	20.999825	10.36355	15.2726	14.999875	12.272625	10.36355	13.363525	6.272675	6.5454	2.7272499999999997	10.36355	10.36355
PWY-2942	86681c8e9c64b6683071cf185f9e3419	195.2711	190.634775	111.2718	158.1805	261.27055	310.088325	492.54134999999997	588.5405499999999	506.72305	535.6319	283.906725	517.904775	147.2715	467.9961	170.453125	358.36065	237.8162	208.90735	189.54387499999999	303.81565	280.90675	232.36169999999998	316.361	232.36169999999998
PWY-2942	8726f3950f95ade7a06f46b7cf3de779	40.3633	60.359497	19.6362	0.0	14.1817	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.549002999999999	33.457903	47.639603	30.905196999999998	15.2726	16.003503	76.72299699999999	0.0
PWY-2942	8db33d54e5184b0f448ae140f793368a	0.0	0.0	0.0	0.0	0.0	17.727125	2.999975	21.27255	5.181775	68.453975	37.0906	0.0	20.7271	4.3636	19.6362	30.272475	17.4544	13.0908	27.81795	0.0	0.0	0.0	0.0	9.8181
PWY-2942	9272935a83a4b015099938a373d42cc5	0.0	0.0	0.0	0.0	0.0	16.67	20.67	201.67	135.33	116.33	117.0	0.0	0.0	105.67	23.67	113.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.67
PWY-2942	94be7094bb21b6425f166ebb9f64f64f	9.27265	13.908975	13.0908	20.7271	36.272425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.54515	36.272425	54.272275	26.72705	48.272325	26.1816	16.090775	0.0
PWY-2942	a895f151de7f3a3e9b84e15800425631	78.817525	244.3616	93.27195	92.7265	127.6353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72.272125	110.999075	94.635575	37.0906	46.090525	29.4543	142.635175	0.0
PWY-2942	abd40160e03332710641ee74b1b42816	0.0	0.0	0.0	0.0	0.0	39.2724	18.272575	82.090225	25.908875	79.6357	24.54525	85.90837499999999	77.181175	66.81762499999999	77.726625	32.454275	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.363324999999996
PWY-2942	b639d3575f66b7b6b5dd908999072997	36.54515	13.908975	15.81805	19.363475	31.908825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	66.272175	63.81765	111.544525	23.9998	51.2723	17.727125	23.181625	0.0
PWY-2942	b8083ad94a9a412e5d124d68d2da3343	56.0	0.0	0.0	388.0	10.5	0.0	0.0	0.0	0.0	0.0	0.0	1327.0	7.5	16.0	98.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.5	1.5
PWY-2942	bac85f511e578b92b4a16264719bdb2d	15.2726	1.0909	17.181675	35.726974999999996	24.54525	119.999	125.180775	95.9992	124.3626	116.18084999999999	139.362475	125.99895	124.08987499999999	101.4537	113.180875	80.18115	24.272524999999998	10.090825	33.27245	9.545375	9.545375	2.454525	37.63605	73.363025
PWY-2942	c6f8879689d204423d60258f2759ebf1	7.363575	10.090825	1.909075	7.363575	3.2727	6.818125	13.63625	38.72695	3.2727	33.8179	27.2725	32.18155	29.99975	13.63625	7.6363	14.1817	15.2726	14.999875	27.81795	2.454525	5.727225	5.727225	9.27265	14.1817
PWY-2942	c9e3a646d6b14e727ec78e0abe6aa878	0.0	9.0	9.0	6.0	6.0	85.0	139.0	387.0	150.0	111.0	108.0	170.0	235.0	20.0	64.0	47.0	10.0	25.0	49.0	12.0	10.0	6.0	2.0	48.0
PWY-2942	cebb9cfc1d8430f13650adacf98b0a61	0.0	0.0	0.0	0.0	0.0	45.8178	22.090725	64.635825	29.4543	36.817875	19.09075	5.4544999999999995	57.8177	17.99985	36.54515	8.454475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.818075
PWY-2942	cfe4029cc35d2695cf0ce8c5ff332956	18.818025	64.90855	29.99975	29.99975	31.908825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.636174999999998	40.090575	28.3634	12.818075	16.090775	8.999925	40.90875	0.0
PWY-2942	d307aef8086bbdb1c3e4f3d5511412dc	2.999975	18.818025	8.7272	7.09085	13.363525	25.0907	11.45445	83.9993	3.81815	88.635625	48.545049999999996	2.999975	2.454525	52.090475	0.54545	75.81755	42.272375	29.181575	42.817825	12.818075	10.36355	11.45445	18.272575	42.817825
PWY-2942	d6cecaaf52a711cc96417a5334067830	50.72685	72.817575	4.636325	24.54525	43.09055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.90885	22.9089	20.7271	32.18155	32.999725	29.4543	55.09045	0.0
PWY-2942	daac2b933e609bc0b483a4c25c92a055	0.0	0.0	0.0	0.0	0.0	22.090725	26.1816	16.90895	21.27255	25.0907	47.45415	26.72705	27.545225	44.454175	27.545225	26.1816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.27255
PWY-2942	de1be320837d0ac367b4ccef7f7ef44c	0.54545	0.0	0.0	0.0	0.0	42.817825	58.36315	17.4544	1.63635	20.7271	7.09085	79.36297499999999	55.363175	21.817999999999998	44.18145	3.545425	1.909075	0.0	0.818175	0.0	2.999975	2.999975	2.1818	10.636275
PWY-2942	e6380dc8bedb392a5c2139c21c26a7e4	311.99739999999997	0.0	237.8162	281.4522	256.3615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	238.90709999999999	340.3608	613.0858	543.2682	721.0849	241.0889	349.08799999999997	0.0
PWY-2942	f3e89fa547a772288e6624c88135a47f	0.0	0.0	0.0	0.0	0.0	74.453925	21.545275	2.454525	83.45385	11.181725	0.0	140.7261	118.9081	0.0	153.544175	3.545425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.636325
PWY-2942	f5b23f626e3f2d2d1213f83c6de3e385	18.272575	11.181725	4.636325	3.545425	3.81815	25.0907	9.27265	18.818025	6.272675	26.999775	40.090575	18.818025	33.27245	19.6362	30.5452	34.090625	4.3636	4.636325	8.999925	12.818075	15.545325	6.818125	31.908825	11.727174999999999
PWY-2942	ff33233ffebbe6e3720af8bba7e89f08	65.181275	58.635875	39.545125	50.1814	89.99925	27.2725	52.090475	61.363125	84.817475	53.726825	29.727025	45.545075	9.8181	40.636025	13.0908	22.9089	56.18135	44.7269	49.0905	82.36295	80.7266	47.181425	80.999325	13.63625
PWY-3001	20e568023c10eaac834f1c110aacea18	34.6658	689.3161	306.659	191.99519999999998	339.9915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57.3319	31.9992	63.9984	3.9999	25.3327	3.9999	274.65979999999996	0.0
PWY-3001	23fe12a325dfefcdb23447f43b6b896e	127.06200000000001	0.0	136.47400000000002	142.3565	147.0625	212.94650000000001	107.06150000000001	623.5450000000001	589.4265	1107.0865000000001	282.36	22.3535	58.825	334.12600000000003	8.2355	822.3735	210.5935	307.0665	564.72	245.88850000000002	311.77250000000004	149.4155	145.88600000000002	797.667
PWY-3001	288c8176059111c4c7fdfb0cd5afce64	30.000750000000004	26.47125	17.353375	20.294625000000003	27.647750000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.529875	32.647875000000006	33.824375	24.706500000000002	28.236000000000004	15.294500000000001	48.82475	0.0
PWY-3001	343635a5abc8d3b1dbd2b305eb0efe32	18.824	7.353125	3.8236250000000003	7.6472500000000005	20.294625000000003	7.353125	14.118000000000002	7.6472500000000005	11.470875000000001	16.471	22.941750000000003	8.529625000000001	6.764875000000001	7.059000000000001	6.470750000000001	6.470750000000001	24.706500000000002	16.176875000000003	19.706375	30.883125000000003	32.647875000000006	30.883125000000003	23.53	3.8236250000000003
PWY-3001	40c2346925c479d2f90d76aea73b0975	0.8823750000000001	5.588375	0.0	0.0	2.058875	19.706375	10.588500000000002	103.237875	6.764875000000001	103.826125	45.29525	2.353	2.94125	42.354000000000006	2.6471250000000004	77.06075000000001	9.117875000000002	6.764875000000001	8.2355	1.470625	1.7647500000000003	2.058875	6.764875000000001	41.471625
PWY-3001	48292bb527301239168556057a7805bb	0.0	0.0	0.0	0.0	0.0	40.001000000000005	47.354125	69.70762500000001	45.29525	65.884	33.824375	62.35450000000001	13.823875000000001	47.648250000000004	14.412125000000001	32.647875000000006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.235875000000004
PWY-3001	48634a509c9db2a42174d1920e5c3999	79.351	88.047	248.923	10.87	0.0	479.36699999999996	102.178	184.79	85.87299999999999	531.543	376.102	4.348	0.0	227.183	2.174	118.48299999999999	14.131	43.48	40.219	181.529	267.402	11.956999999999999	16.305	346.753
PWY-3001	5c5f6d5a2d45a21bc576e475985efa17	10.294375	17.059250000000002	7.353125	25.588875	30.294875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.294875	37.05975	48.23650000000001	23.235875000000004	45.29525	36.177375000000005	21.76525	0.0
PWY-3001	663baa27cddeac43b08f428e96650bf5	32.942	8.529625000000001	13.235625	10.294375	22.059375000000003	83.237375	127.06200000000001	157.651	256.77112500000004	240.88837500000002	109.4145	134.41512500000002	145.59187500000002	120.88537500000001	99.41425000000001	162.651125	8.2355	9.706125	7.941375000000001	25.883000000000003	22.059375000000003	21.471125	33.236125	65.589875
PWY-3001	691eeed271e420c8e7a91d5ea0cf5431	31.471375000000002	39.706875000000004	30.000750000000004	19.706375	53.824875000000006	1.470625	1.470625	0.0	3.5295000000000005	0.0	6.1766250000000005	0.0	0.0	0.0	0.0	1.7647500000000003	27.941875000000003	20.000500000000002	31.765500000000003	51.766000000000005	47.354125	33.53025	37.648	7.353125
PWY-3001	6d5af1db8934361889a6fb8d80c70836	90.5905	71.17825	55.001375	62.942750000000004	99.708375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	77.94312500000001	48.82475	56.47200000000001	80.00200000000001	74.1195	83.53150000000001	113.23812500000001	0.0
PWY-3001	749f091c6dfc58f7a48d89cf4c0f3049	90.9075	0.0	8.4847	66.6655	27.8783	16.9694	111.5132	25.4541	23.029899999999998	209.6933	132.1189	176.9666	44.847699999999996	19.3936	83.6349	15.757299999999999	98.1801	14.5452	12.120999999999999	32.7267	27.8783	210.9054	158.7851	26.6662
PWY-3001	763af2e6cfd1d573893fa6d28aafc4b5	26.177125000000004	32.353750000000005	26.765375000000002	27.353625	41.765750000000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.647750000000002	15.294500000000001	13.823875000000001	30.294875	35.000875	21.177000000000003	31.177250000000004	0.0
PWY-3001	7e5d7cc681f5a0c25e0816a77d59ffb2	2.94125	7.6472500000000005	5.000125000000001	5.588375	7.353125	11.17675	14.118000000000002	28.236000000000004	9.117875000000002	32.353750000000005	14.118000000000002	25.000625000000003	22.647625	11.17675	16.471	16.176875000000003	13.235625	11.17675	14.412125000000001	6.764875000000001	7.059000000000001	2.94125	11.17675	11.17675
PWY-3001	86681c8e9c64b6683071cf185f9e3419	210.5935	205.593375	120.00300000000001	170.5925	281.77175	334.42012500000004	531.18975	634.72175	546.4842500000001	577.6615	306.18412500000005	558.5433750000001	158.82750000000001	504.71850000000006	183.82812500000003	386.48025	256.47700000000003	225.29975000000002	204.416875	327.65525	302.94875	250.5945	341.185	250.5945
PWY-3001	8db33d54e5184b0f448ae140f793368a	0.0	0.0	0.0	0.0	0.0	19.118125000000003	3.2353750000000003	22.941750000000003	5.588375	73.82537500000001	40.001000000000005	0.0	22.3535	4.706	21.177000000000003	32.647875000000006	18.824	14.118000000000002	30.000750000000004	0.0	0.0	0.0	0.0	10.588500000000002
PWY-3001	94be7094bb21b6425f166ebb9f64f64f	10.000250000000001	15.000375000000002	14.118000000000002	22.3535	39.118625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.41275	39.118625	58.530875	28.824250000000003	52.060125000000006	28.236000000000004	17.353375	0.0
PWY-3001	a895f151de7f3a3e9b84e15800425631	85.002125	263.536	100.59075000000001	100.00250000000001	137.65050000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	77.94312500000001	119.708875	102.06137500000001	40.001000000000005	49.707125000000005	31.765500000000003	153.82737500000002	0.0
PWY-3001	abd40160e03332710641ee74b1b42816	0.0	0.0	0.0	0.0	0.0	42.354000000000006	19.706375	88.531625	27.941875000000003	85.8845	26.47125	92.649375	83.237375	72.060625	83.825625	35.000875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.295125000000006
PWY-3001	b639d3575f66b7b6b5dd908999072997	39.41275	15.000375000000002	17.059250000000002	20.882875000000002	34.412625000000006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71.472375	68.82525000000001	120.29712500000001	25.883000000000003	55.295500000000004	19.118125000000003	25.000625000000003	0.0
PWY-3001	b8083ad94a9a412e5d124d68d2da3343	60.872	0.0	0.0	421.756	11.413499999999999	0.0	0.0	0.0	0.0	0.0	0.0	1442.4489999999998	8.1525	17.392	107.06949999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.2395	1.6305
PWY-3001	bac85f511e578b92b4a16264719bdb2d	16.471	1.1765	18.529875	38.53037500000001	26.47125	129.41500000000002	135.003375	103.53200000000001	134.121	125.29725	150.297875	135.88575	133.826875	109.4145	122.06187500000001	86.47275	26.177125000000004	10.882625	35.883250000000004	10.294375	10.294375	2.6471250000000004	40.58925000000001	79.11962500000001
PWY-3001	c6f8879689d204423d60258f2759ebf1	7.941375000000001	10.882625	2.058875	7.941375000000001	3.5295000000000005	7.353125	14.70625	41.765750000000004	3.5295000000000005	36.471500000000006	29.4125	34.70675	32.353750000000005	14.70625	8.2355	15.294500000000001	16.471	16.176875000000003	30.000750000000004	2.6471250000000004	6.1766250000000005	6.1766250000000005	10.000250000000001	15.294500000000001
PWY-3001	cebb9cfc1d8430f13650adacf98b0a61	0.0	0.0	0.0	0.0	0.0	49.413000000000004	23.824125000000002	69.70762500000001	31.765500000000003	39.706875000000004	20.58875	5.8825	62.35450000000001	19.41225	39.41275	9.117875000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.823875000000001
PWY-3001	cfe4029cc35d2695cf0ce8c5ff332956	20.294625000000003	70.00175	32.353750000000005	32.353750000000005	34.412625000000006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.412375	43.236375	30.589000000000002	13.823875000000001	17.353375	9.706125	44.118750000000006	0.0
PWY-3001	d307aef8086bbdb1c3e4f3d5511412dc	3.2353750000000003	20.294625000000003	9.412	7.6472500000000005	14.412125000000001	27.059500000000003	12.353250000000001	90.5905	4.11775	95.590625	52.35425000000001	3.2353750000000003	2.6471250000000004	56.17787500000001	0.58825	81.76675	45.589375000000004	31.471375000000002	46.177625000000006	13.823875000000001	11.17675	12.353250000000001	19.706375	46.177625000000006
PWY-3001	d6cecaaf52a711cc96417a5334067830	54.70725	78.53137500000001	5.000125000000001	26.47125	46.47175000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.177250000000004	24.706500000000002	22.3535	34.70675	35.589125	31.765500000000003	59.413250000000005	0.0
PWY-3001	daac2b933e609bc0b483a4c25c92a055	0.0	0.0	0.0	0.0	0.0	23.824125000000002	28.236000000000004	18.235750000000003	22.941750000000003	27.059500000000003	51.17775	28.824250000000003	29.706625000000003	47.942375000000006	29.706625000000003	28.236000000000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.941750000000003
PWY-3001	de1be320837d0ac367b4ccef7f7ef44c	0.58825	0.0	0.0	0.0	0.0	46.177625000000006	62.942750000000004	18.824	1.7647500000000003	22.3535	7.6472500000000005	85.59037500000001	59.707375000000006	23.53	47.648250000000004	3.8236250000000003	2.058875	0.0	0.8823750000000001	0.0	3.2353750000000003	3.2353750000000003	2.353	11.470875000000001
PWY-3001	e6380dc8bedb392a5c2139c21c26a7e4	336.47900000000004	0.0	256.47700000000003	303.53700000000003	276.4775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	257.6535	367.06800000000004	661.1930000000001	585.897	777.6665	260.0065	376.48	0.0
PWY-3001	f3e89fa547a772288e6624c88135a47f	0.0	0.0	0.0	0.0	0.0	80.296125	23.235875000000004	2.6471250000000004	90.00225	12.059125000000002	0.0	151.76850000000002	128.23850000000002	0.0	165.592375	3.8236250000000003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.000125000000001
PWY-3001	f5b23f626e3f2d2d1213f83c6de3e385	19.706375	12.059125000000002	5.000125000000001	3.8236250000000003	4.11775	27.059500000000003	10.000250000000001	20.294625000000003	6.764875000000001	29.118375000000004	43.236375	20.294625000000003	35.883250000000004	21.177000000000003	32.942	36.765625	4.706	5.000125000000001	9.706125	13.823875000000001	16.765125	7.353125	34.412625000000006	12.647375
PWY-3001	ff33233ffebbe6e3720af8bba7e89f08	70.29587500000001	63.236875000000005	42.648125	54.11900000000001	97.06125000000002	29.4125	56.17787500000001	66.17812500000001	91.472875	57.94262500000001	32.059625000000004	49.118875	10.588500000000002	43.824625000000005	14.118000000000002	24.706500000000002	60.58975	48.23650000000001	52.9425	88.82575000000001	87.061	50.883625	87.355125	14.70625
PWY-4984	20e568023c10eaac834f1c110aacea18	26.0	517.0	230.0	144.0	255.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0	24.0	48.0	3.0	19.0	3.0	206.0	0.0
PWY-5097	20e568023c10eaac834f1c110aacea18	27.999399999999998	556.7573	247.68699999999998	155.0736	274.60949999999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.3067	25.845599999999997	51.691199999999995	3.2306999999999997	20.4611	3.2306999999999997	221.8414	0.0
PWY-5097	288c8176059111c4c7fdfb0cd5afce64	27.46095	24.230249999999998	15.884274999999999	18.576525	25.30715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.961175	29.883975	30.960874999999998	22.6149	25.845599999999997	13.999699999999999	44.69135	0.0
PWY-5097	2a45f0b7f68a35504402988bcb8eb7fe	0.0	0.0	0.0	0.0	0.0	50.0	15.0	170.0	37.0	275.0	172.0	32.0	284.0	224.0	61.0	189.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	74.0
PWY-5097	343635a5abc8d3b1dbd2b305eb0efe32	17.2304	6.730625	3.4999249999999997	6.9998499999999995	18.576525	6.730625	12.922799999999999	6.9998499999999995	10.499775	15.0766	20.99955	7.807525	6.192175	6.461399999999999	5.92295	5.92295	22.6149	14.807375	18.038075	28.268625	29.883975	28.268625	21.538	3.4999249999999997
PWY-5097	40c2346925c479d2f90d76aea73b0975	0.8076749999999999	5.115275	0.0	0.0	1.884575	18.038075	9.6921	94.497975	6.192175	95.036425	41.46065	2.1538	2.69225	38.7684	2.423025	70.53695	8.345975	6.192175	7.5383	1.346125	1.6153499999999998	1.884575	6.192175	37.960725
PWY-5097	48292bb527301239168556057a7805bb	0.0	0.0	0.0	0.0	0.0	36.614599999999996	43.345225	63.806325	41.46065	60.3064	30.960874999999998	57.0757	12.653575	43.61445	13.192025	29.883975	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.268774999999998
PWY-5097	48634a509c9db2a42174d1920e5c3999	78.6137	87.2289	246.6101	10.769	0.0	474.9129	101.2286	183.073	85.07509999999999	526.6041	372.6074	4.3076	0.0	225.0721	2.1538	117.3821	13.999699999999999	43.076	39.8453	179.8423	264.9174	11.8459	16.1535	343.5311
PWY-5097	5c5f6d5a2d45a21bc576e475985efa17	9.422875	15.61505	6.730625	23.422575	27.730175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.730175	33.92235	44.152899999999995	21.268774999999998	41.46065	33.114675	19.92265	0.0
PWY-5097	663baa27cddeac43b08f428e96650bf5	30.1532	7.807525	12.115124999999999	9.422875	20.191875	76.190675	116.3052	144.3046	235.033425	220.495275	100.15169999999999	123.035825	133.26637499999998	110.65147499999999	90.99804999999999	148.881425	7.5383	8.884425	7.269075	23.6918	20.191875	19.653425	30.422425	60.037175
PWY-5097	691eeed271e420c8e7a91d5ea0cf5431	28.807074999999998	36.345375	27.46095	18.038075	49.268175	1.346125	1.346125	0.0	3.2306999999999997	0.0	5.653725	0.0	0.0	0.0	0.0	1.6153499999999998	25.576375	18.307299999999998	29.0763	47.3836	43.345225	30.69165	34.4608	6.730625
PWY-5097	6d5af1db8934361889a6fb8d80c70836	82.9213	65.15245	50.345075	57.614149999999995	91.267275	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71.344625	44.69135	51.691199999999995	73.22919999999999	67.8447	76.4599	103.651625	0.0
PWY-5097	749f091c6dfc58f7a48d89cf4c0f3049	80.7675	0.0	7.5383	59.2295	24.7687	15.0766	99.0748	22.6149	20.4611	186.3037	117.3821	157.2274	39.8453	17.2304	74.3061	13.999699999999999	87.2289	12.922799999999999	10.769	29.0763	24.7687	187.3806	141.0739	23.6918
PWY-5097	763af2e6cfd1d573893fa6d28aafc4b5	23.961025	29.61475	24.499475	25.037924999999998	38.22995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.30715	13.999699999999999	12.653575	27.730175	32.037774999999996	19.3842	28.53785	0.0
PWY-5097	7e5d7cc681f5a0c25e0816a77d59ffb2	2.69225	6.9998499999999995	4.5768249999999995	5.115275	6.730625	10.23055	12.922799999999999	25.845599999999997	8.345975	29.61475	12.922799999999999	22.884125	20.730325	10.23055	15.0766	14.807375	12.115124999999999	10.23055	13.192025	6.192175	6.461399999999999	2.69225	10.23055	10.23055
PWY-5097	86681c8e9c64b6683071cf185f9e3419	192.7651	188.188275	109.8438	156.1505	257.91755	306.10882499999997	486.22035	580.9875499999999	500.22004999999996	528.7579	280.263225	511.25827499999997	145.3815	461.9901	168.265625	353.76165	234.7642	206.22635	187.11137499999998	299.91665	277.30174999999997	229.37969999999999	312.301	229.37969999999999
PWY-5097	8726f3950f95ade7a06f46b7cf3de779	39.8453	59.584877	19.3842	0.0	13.999699999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.413623	33.028523	47.028223	30.508577	15.0766	15.798122999999999	75.738377	0.0
PWY-5097	8db33d54e5184b0f448ae140f793368a	0.0	0.0	0.0	0.0	0.0	17.499624999999998	2.961475	20.99955	5.115275	67.575475	36.614599999999996	0.0	20.4611	4.3076	19.3842	29.883975	17.2304	12.922799999999999	27.46095	0.0	0.0	0.0	0.0	9.6921
PWY-5097	9272935a83a4b015099938a373d42cc5	0.0	0.0	0.0	0.0	0.0	16.67	20.67	201.67	135.33	116.33	117.0	0.0	0.0	105.67	23.67	113.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.67
